,File Name,Commit msg,Complexity,Nol Added,Nol Removed,No of lines in file,Token Count,No of Changed Methods,No of Methods,Code Churn Files Count,Code Churn Files Max,Code Churn Files Avg,Commits Count,Hunks Count,Added Lines Count,Added Lines Max,Added Lines avg,Removed Lines Count,Removed Lines max,Removed Lines avg,BugLabelLevel,CommitBug,AddRemoved,CommitAddRemoved
core/src/test/scala/unit/kafka/server/AbstractFetcherThreadWithIbp26Test.scala,core/src/test/scala/unit/kafka/server/AbstractFetcherThreadWithIbp26Test.scala,"KAFKA-10554; Perform follower truncation based on diverging epochs in Fetch response (#9382)

From IBP 2.7 onwards, fetch responses include diverging epoch and offset in fetch responses if lastFetchedEpoch is provided in the fetch request. This PR uses that information for truncation and avoids the additional OffsetForLeaderEpoch requests in followers when lastFetchedEpoch is known.

Co-authored-by: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Nikhil Bhatia <rite2nikhil@gmail.com>",0,23,0,4,15,0,0,23,23,23,1,1,23,23,23,0,0,0,0,0,0,0
core/src/test/scala/unit/kafka/server/epoch/EpochDrivenReplicationProtocolAcceptanceWithIbp26Test.scala,core/src/test/scala/unit/kafka/server/epoch/EpochDrivenReplicationProtocolAcceptanceWithIbp26Test.scala,"KAFKA-10554; Perform follower truncation based on diverging epochs in Fetch response (#9382)

From IBP 2.7 onwards, fetch responses include diverging epoch and offset in fetch responses if lastFetchedEpoch is provided in the fetch request. This PR uses that information for truncation and avoids the additional OffsetForLeaderEpoch requests in followers when lastFetchedEpoch is known.

Co-authored-by: Jason Gustafson <jason@confluent.io>

Reviewers: Jason Gustafson <jason@confluent.io>, Nikhil Bhatia <rite2nikhil@gmail.com>",0,29,0,5,23,0,0,29,29,29,1,1,29,29,29,0,0,0,0,0,0,0
streams/src/main/java/org/apache/kafka/streams/kstream/internals/CogroupedKStreamImpl.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/CogroupedKStreamImpl.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",13,6,6,117,933,5,10,148,107,21,7,2,177,107,25,29,14,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/GroupedStreamAggregateBuilder.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/GroupedStreamAggregateBuilder.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",9,6,6,87,672,3,3,133,76,6,21,3,255,76,12,122,28,6,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KGroupedStreamImpl.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KGroupedStreamImpl.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",23,8,8,201,1631,6,17,254,180,7,36,6.0,1022,180,28,768,373,21,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KGroupedTableImpl.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KGroupedTableImpl.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",22,5,5,181,1746,3,14,247,172,7,37,4,839,172,23,592,123,16,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/SlidingWindowedCogroupedKStreamImpl.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/SlidingWindowedCogroupedKStreamImpl.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",12,3,3,113,972,2,6,144,144,72,2,2.0,147,144,74,3,3,2,1,0,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/SlidingWindowedKStreamImpl.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/SlidingWindowedKStreamImpl.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",30,3,3,190,1917,2,16,236,236,118,2,1.5,239,236,120,3,3,2,1,0,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/BaseRepartitionNode.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/BaseRepartitionNode.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",19,1,1,108,760,0,15,147,76,18,8,1.5,161,79,20,14,4,2,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtil.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/GraphGraceSearchUtil.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",14,9,9,65,484,6,4,95,89,19,5,1,106,89,21,11,9,2,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/SourceGraphNode.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/SourceGraphNode.java,"KAFKA-6687: restrict DSL to allow only Streams from the same source topics (#9609)

Followup to PR #9582, need to restrict DSL so only KStreams can be created from the same set of topic(s)s but not KTables, which can be tackled as followup work

Reviewers: Matthias J. Sax <matthias@confluent.io>, Bruno Cadonna <cadonna@confluent.io>",7,74,0,44,292,7,7,74,74,74,1,1,74,74,74,0,0,0,0,0,0,0
tests/kafkatest/tests/streams/base_streams_test.py,tests/kafkatest/tests/streams/base_streams_test.py,"MINOR: fix reading SSH output in Streams system tests (#9665)

SSH outputs in system tests originating from paramiko are bytes. However, the logger in the system tests does not accept bytes and instead throws an exception. That means, the bytes returned as SSH output from paramiko need to converted to a type that the logger (or other objects) can process.

Reviewers: Guozhang Wang <wangguoz@gmail.com>",10,1,1,71,480,1,9,105,99,12,9,1,116,99,13,11,2,1,2,1,0,1
clients/src/main/java/org/apache/kafka/common/metrics/Metrics.java,clients/src/main/java/org/apache/kafka/common/metrics/Metrics.java,"KAFKA-10770: Remove duplicate defination of Metrics#getTags (#9659)

Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",74,3,12,322,2716,3,41,671,190,17,39,2,854,190,22,183,39,5,2,1,0,1
clients/src/main/java/org/apache/kafka/common/metrics/internals/MetricsUtils.java,clients/src/main/java/org/apache/kafka/common/metrics/internals/MetricsUtils.java,"KAFKA-10770: Remove duplicate defination of Metrics#getTags (#9659)

Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",11,20,0,35,276,1,2,66,46,33,2,1.5,66,46,33,0,0,0,2,1,0,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ConnectMetrics.java,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ConnectMetrics.java,"KAFKA-10770: Remove duplicate defination of Metrics#getTags (#9659)

Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",45,2,17,213,1740,2,30,446,296,34,13,3,620,296,48,174,45,13,2,1,0,1
connect/api/src/main/java/org/apache/kafka/connect/transforms/Transformation.java,connect/api/src/main/java/org/apache/kafka/connect/transforms/Transformation.java,"KAFKA-10720: Document prohibition on header mutation by SMTs (#9597)


Reviewers: Mickael Maison <mickael.maison@gmail.com>, Chris Egerton <fearthecellos@gmail.com>",0,5,0,11,91,0,0,52,48,17,3,1,57,48,19,5,5,2,2,1,0,1
core/src/main/scala/kafka/tools/ConsoleProducer.scala,core/src/main/scala/kafka/tools/ConsoleProducer.scala,"KAFKA-10565: Only print console producer prompt with a tty (#9644)

Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",30,3,1,256,1966,1,7,298,151,4,67,3,881,206,13,583,128,9,2,1,0,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerConnector.java,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/WorkerConnector.java,"MINOR: Remove unnecessary statement from WorkerConnector#doRun (#9653)

Reviewers: Chia-Ping Tsai <chia7712@gmail.com>",78,0,1,413,2298,1,41,527,206,28,19,2,624,206,33,97,24,5,2,1,0,1
core/src/main/scala/kafka/zookeeper/ZooKeeperClient.scala,core/src/main/scala/kafka/zookeeper/ZooKeeperClient.scala,"MINOR: Upgrade to Scala 2.13.4 (#9643)

Scala 2.13.4 restores default global `ExecutionContext` to 2.12 behavior
(to fix a perf regression in some use cases) and improves pattern matching
(especially exhaustiveness checking). Most of the changes are related
to the latter as I have enabled the newly introduced `-Xlint:strict-unsealed-patmat`.

More details on the code changes:
* Don't swallow exception in `ReassignPartitionsCommand.topicDescriptionFutureToState`.
* `RequestChannel.Response` should be `sealed`.
* Introduce sealed ClientQuotaManager.BaseUserEntity to avoid false positive
exhaustiveness warning.
* Handle a number of cases where pattern matches were not exhaustive:
either by marking them with @unchecked or by adding a catch-all clause.
* Workaround scalac bug related to exhaustiveness warnings in ZooKeeperClient
* Remove warning suppression annotations related to the optimizer that are no
longer needed in ConsumerGroupCommand and AclAuthorizer.
* Use `forKeyValue` in `AclAuthorizer.acls` as the scala bug preventing us from
using it seems to be fixed.
* Also update scalaCollectionCompat to 2.3.0, which includes minor improvements.

Full release notes:
* https://github.com/scala/scala/releases/tag/v2.13.4
* https://github.com/scala/scala-collection-compat/releases/tag/v2.3.0

Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>, Chia-Ping Tsai <chia7712@gmail.com>",60,4,1,426,3531,0,32,615,286,21,29,5,1111,286,38,496,108,17,2,1,0,1
